timestamp,lat,lon,heading,in_eca,sulphur,so2_co2,compliance,vessel_name,signature
2025-06-25T03:14:18.848133+00:00,63.735196333333334,13.920465833333333,25.01,FALSE,0.1,0.9,Compliant,MSC NORA,2963e79a2aaa0a812c66e3341c5a4c71c641b695c21fc0f114d32c42fe348a00
2025-06-25T03:24:18.848882+00:00,63.860202,14.052483166666667,24.99,FALSE,0.1,0.9,Compliant,MSC NORA,eed1eb22a6fe5b8a93d2a7dd55848e1bf63744dafcd7184dddaf8226412e0d92
2025-06-25T03:34:19.840562+00:00,63.98540833333333,14.185302166666666,25.02,FALSE,0.1,0.9,Compliant,MSC NORA,a5c55f6e875383250080297c34f227107f1e3f8e0c6b288c70913fda36d329c1
2025-06-25T03:44:19.843817+00:00,64.11041416666667,14.318503,25.01,FALSE,0.1,0.9,Compliant,MSC NORA,5ea3534c9a2a179bcad89c68d3f32645d77c84ba4fc5a0d51dfa3e735bbe5a00
2025-06-25T03:54:19.847649+00:00,64.2354145,14.452298166666667,25.02,FALSE,0.1,0.9,Compliant,MSC NORA,4db4830b6f5ad7d28f16cc58e2558130c13020be3dc1bd6777f1e717b7fc1101
2025-06-25T04:04:19.856145+00:00,64.360411,14.586695166666667,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,2a64c524dddcc9db501543d29a50d032f3a2beaaf8034dcdfcbde9e235e4f2cc
2025-06-25T04:14:20.848933+00:00,64.48562083333333,14.7219355,24.99,FALSE,0.1,0.9,Compliant,MSC NORA,9f298761c0fae0fa611c48d70a6d4033d17003c1afbfa6f3d030eae63e21bc2b
2025-06-25T04:24:20.854144+00:00,64.610619,14.857566333333333,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,6459518fd3f77dd6bec7c0c9392e55931dd835e2537058d2c22cd00f5fdb1de4
2025-06-25T04:34:20.860720+00:00,64.735614,14.993818666666666,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,6a6f4994a28f6290f09b44764f622e60583739bd16845640f04e8cbac7588ddc
2025-06-25T04:44:21.864434+00:00,64.86081533333333,15.130928666666666,25.01,FALSE,0.1,0.9,Compliant,MSC NORA,2b66ea1ad9f76f9542f59c911b092cb1ba86f4166579b14262b2036970bed813
2025-06-25T04:54:21.876580+00:00,64.98581366666667,15.268454666666667,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,cef6e770c62999210bf4a5e446f473bb9d9c379078fdff1414d14855a55a0a51
2025-06-25T05:04:21.888082+00:00,65.11080733333333,15.40662,25.01,FALSE,0.1,0.9,Compliant,MSC NORA,fa332787d5393fa0270d3a45a53d4a3754769073cf3f69e8eceba958674cc9ec
2025-06-25T05:14:22.883978+00:00,65.23601366666666,15.545673333333333,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,1e65c8c769daef83271fa5570245f50d742fdbad1bf4f0bfa0d3b94dabb7406e
2025-06-25T05:24:22.891234+00:00,65.36100683333333,15.685148666666667,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,ac0ea27448ff0184f5b476786ae2f8411468b96a08cf0f780540ab5483396912
2025-06-25T05:34:22.903023+00:00,65.48599416666667,15.825282333333334,25.01,FALSE,0.1,0.9,Compliant,MSC NORA,944887726a0f77aacaa196b9f8c969c2cb95e15ca810f73307e2732e70a87b60
2025-06-25T05:44:23.901891+00:00,65.6111845,15.966317,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,b2e48059dcd68bddb60f03b0033a103b55156cb1bf1bdbf94502fdc69ab1d06a
2025-06-25T05:54:23.907647+00:00,65.73618666666667,16.107819666666668,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,6e2d8ddaf32a00bafa4d1756c26ed7b7d9b218289c9cb139a13f3aff67c803f7
2025-06-25T05:57:04.535361+00:00,65.76910516666666,16.1451975,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,6283ebeb6366ea81bf8d7246aa49c7e51c0f5cad2bd5725fdd105c0fa3affe92
2025-06-25T06:07:04.910138+00:00,65.89478433333333,16.288341666666668,25.01,FALSE,0.1,0.9,Compliant,MSC NORA,da88101ea4df10126e3c0c671bddb58d8c46be4e2e5357e9ec82df2f89ae2597
2025-06-25T06:17:04.918263+00:00,66.01983716666666,16.431470666666666,25.01,FALSE,0.1,0.9,Compliant,MSC NORA,408f49cc59117187c90e409b0b2f7bed48acb139b99af26d7d24803d6fa1f417
2025-06-25T06:23:42.910776+00:00,66.10258816666666,16.526569833333333,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,3a1c575e2d5cb062aafacd144899b05ace4913a42af0547c4c3562b6510fc6e0
2025-06-25T06:30:44.548951+00:00,66.18584366666667,16.622562,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,023544d7c10e98220e006cf306aa214d849f06b9938af94d1df04c1597720fb3
2025-06-25T06:31:39.671599+00:00,66.19731716666666,16.635815666666666,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,c4b2fcd85aedc215836395d57d7e9012d64c38bbe64077061e72d7b61690529b
2025-06-25T06:34:08.368868+00:00,66.22817133333334,16.671486333333334,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,5fb1a9565e49e5b747f71a19f8314c039feee82c8ad82551a9534e790068be9a
2025-06-25T06:44:09.017433+00:00,66.35364733333333,16.817001333333334,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,7bfe999c8fc764a06009ed50c284f02abcd97883c296f988ffbe4db31bd96b8f
2025-06-25T06:45:27.681238+00:00,66.36990916666667,16.8359135,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,aa94d4501390db231a42ba5d04efc1e6eb5a31c1ad4ac6750c1d6ede77602450
2025-06-25T06:48:07.944803+00:00,66.40304966666666,16.874493166666667,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,8aaf99bed42bdc883ac7d35bfa99ac096de206a34fe2ac6d2d7f0d5523e56d6a
2025-06-25T06:58:08.014129+00:00,66.5285125,17.021011833333333,25.0,FALSE,0.1,0.9,Compliant,MSC NORA,58c29afaaac54675db3ed6c04aac5db3650c65399a2f0f8b15b85eff0aa4ad43
2025-06-25T09:08:43.633281+00:00,66.80375083333334,4.376878,0.0,FALSE,0.1,0.9,Compliant,MSC NORA,8337ca3df235ebbb85cbc41c65d0c96331513e22864889a3af57e112641e3bf0
2025-06-25T10:07:34.195104+00:00,68.53117533333334,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,c6bdc638ce321bb505a94c8e33d908d01871406f89e53bf9be27283b24521fbb
2025-06-25T10:14:54.300899+00:00,68.56775633333334,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,be02917c3aea69a13edf3f1fcd764b71433a9b87a17da7533f5f72443eafb08a
2025-06-25T10:18:15.541753+00:00,68.584427,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,55b3190efebafb89bceee21543fb667693a461c105c95f9e0e6f4c1181561b13
2025-06-25T10:20:53.675614+00:00,68.59753483333333,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,363ed7f3dce6c79e65de6e76c79202234dffaa9274a0ba5809f8ee7ff01b5f22
2025-06-25T10:38:34.594385+00:00,68.685484,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,5467a080e9cdb4cffa4b680bef40d1b6f394e4661938dc494708045935d3c5ab
2025-06-25T10:40:42.290477+00:00,68.69610066666667,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,80e163902bfec1b5add4e2cfa8bf09be20fc6751d5ad74999ae3ecb7ad8d05d3
2025-06-25T10:51:56.524478+00:00,68.7519705,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,150620446ade09140bd00d9b0408fab60c8a12d0e1f7d48e572b9ed6425cb455
2025-06-25T11:55:17.443521+00:00,69.06704733333333,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,5fdff34488748ff2ced9f8651cf74ac98da4e2f1e1aaa7e7ffdd14ee42077a5a
2025-06-25T11:58:17.809011+00:00,69.08204966666666,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,5d46c2f56a432459f9cd09839858f6ee6f5ab54a3ff2618fde6a7545e7786c67
2025-06-25T12:00:53.363759+00:00,69.09489433333333,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,fea22d369e815d647410c10668a5355ad8cfa200ae60cb8ef3b3974427ba99b1
2025-06-25T12:02:05.250415+00:00,69.1008605,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,2befbf0d40c0aea620dfee273b8295ca222590d31016f518861a496f6250e482
2025-06-25T12:04:04.702269+00:00,69.110807,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,1cdb3e0e43950144cc14abf08b755e4f7635f9b410f7f2f23fbb7a94cbdddec8
2025-06-25T12:05:07.106445+00:00,69.11594833333334,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,340a68a919a30ccdc85ba916274b8da03562b2bcf49284f7da73106fcd201f3b
2025-06-25T12:07:26.969259+00:00,69.1274665,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,9d255ac2ef44d8f432f29a2bf0241b1152be7739a16e87d07fb9f6dee45c03f0
2025-06-25T12:11:38.978436+00:00,69.14844433333333,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,12065bf8c8782d6f3c786d8e69fdb853d68163da1441773cd8c4b8de071bde33
2025-06-25T12:17:22.606988+00:00,69.17696016666666,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,971786f1bf993a549800d88457e436c5dc0309a898325e035528f92541535a05
2025-06-25T12:22:25.054205+00:00,69.20201433333334,4.376878,0.0,FALSE,0.231,10.0,Compliant,MSC NORA,4f24a5b83b7fa17346255c87bac116a4dbb52bce9ab3158cb0c1cd3d45cbcb4d
2025-06-25T12:32:26.049849+00:00,69.25192933333334,4.376878,0.0,FALSE,0.346,15.0,Compliant,MSC NORA,d01370460c9da5a59cc099116828b497f9848f946ca6ccfaba5ce5fcc05c4bc3
